"pfoa_val","pfoa_detected","state","water_use","tritium_tu","well_depth","tritium_category","month","median_income","poverty_rate","unemployment_rate","pct_white","pct_black","pct_hispanic","pct_bachelor_plus","pct_children","pct_adults","pct_older","pop_density_per_sq_mile","longitude","latitude","cancer_rate"
2,"1","California","Domestic",0.71,201.17,"Mixed","September",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.92,73.15,"Modern","September",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.87,67.06,"Modern","September",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,60.96,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",0,222.5,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,30.48,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
6.3,"1","California","Domestic",2.05,60.96,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",2.39,60.96,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.1,"1","California","Production",1.36,106.68,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.92,128.02,"Modern","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
5,"1","California","Domestic",1.57,42.67,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.87,91.44,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.19,198.12,"Mixed","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",2.37,37.8,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.4,"0","California","Production",1.92,71.93,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.04,42.67,"PreModern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",1.94,89.61,"Modern","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.62,192.02,"Mixed","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Irrigation",1.6,64.01,"Modern","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
33.3,"1","California","Production",0.08,223.72,"PreModern","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.05,35.05,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",-0.15,91.44,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.2,"1","California","Domestic",1.89,45.72,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.97,30.48,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",4.05,28.5,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.33,67.06,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.5,"0","California","Production",0.16,126.8,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Production",0,457.2,"Unknown","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.48,236.52,"Mixed","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.26,60.96,"Modern","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.55,68.88,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Production",0.56,97.54,"Mixed","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",3.34,73.15,"Modern","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.1,"1","California","Production",0.97,146.3,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",0.02,432.82,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",2.04,57.91,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",3.3,67.06,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",2.38,64.01,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.3,"0","California","Domestic",3.05,36.88,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.37,70.1,"Mixed","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.05,120.4,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.22,82.6,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.03,196.6,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.2,"1","California","Production",0.3,121.92,"Mixed","May",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Water supply, other",2.72,56.39,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.26,77.72,"Mixed","September",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.66,198.12,"Mixed","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.3,"1","California","Production",2.73,92.96,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.8,"1","California","Production",0.14,60.96,"Mixed","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
4.6,"1","California","Production",0.88,152.4,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.2,"1","California","Domestic",1.91,30.48,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.21,109.42,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.55,109.73,"Mixed","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.83,36.58,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.6,73.15,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1,"0","California","Production",1.25,54.25,"Modern","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.32,122.53,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Irrigation",0.41,265.18,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Irrigation",1.36,54.86,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.17,213.36,"Mixed","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Irrigation",0.1,297.18,"Mixed","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.55,36.58,"Modern","August",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.8,42.67,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
9.1,"1","California","Production",2.42,137.16,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.37,84.73,"Mixed","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.1,"1","California","Production",0.23,152.4,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",-0.22,170.69,"PreModern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.59,190.5,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
11.4,"1","California","Production",1.71,41.15,"Modern","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.35,48.77,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.11,228.6,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",2.1,67.06,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.2,"1","California","Production",1.66,89.31,"Modern","June",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",1.49,32,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.59,0,"Mixed","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
4.4,"1","California","Domestic",0,91.44,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.06,402.34,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.05,54.86,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.02,213.36,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.66,45.72,"Modern","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.13,91.44,"Mixed","January",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.3,"0","California","Domestic",1.63,92.96,"Modern","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.68,60.96,"Modern","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.91,39.62,"Modern","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.41,36.58,"Mixed","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0.24,85.34,"Mixed","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",-0.08,118.87,"PreModern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0,60.96,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.2,"0","California","Domestic",0.83,44.2,"Mixed","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0,89.92,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,47.24,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0,121.92,"Unknown","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2,"1","California","Production",1.82,41.76,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",1.51,54.86,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Irrigation",2.12,79.25,"Modern","July",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",1.86,98.45,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1,"0","California","Domestic",1.87,24.38,"Modern","September",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,60.96,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,60.96,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0,54.86,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
3,"1","California","Production",0.34,130.15,"Mixed","April",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.5,"1","California","Domestic",0,60.96,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,97.54,"Unknown","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
2.3,"1","California","Production",0.81,176.78,"Mixed","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0,39.62,"Unknown","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",0,21.64,"Unknown","October",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.64,213.36,"Mixed","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",2.23,70.71,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Domestic",2.57,48.77,"Modern","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
6.8,"1","California","Domestic",0,56.39,"Unknown","November",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.8,"1","California","Production",0.82,202.08,"Mixed","February",84097,12.25,6.48,52.09,5.66,39.52,32.74,22.79,62.84,14.37,253.15,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",0.09,243.84,"Mixed","February",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Domestic",1.85,91.44,"Modern","February",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
1.9,"1","California","Production",-0.13,326.14,"PreModern","March",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",1.23,61.26,"Mixed","June",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
2,"1","California","Domestic",0.42,152.4,"Mixed","February",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
1.7,"1","California","Production",0,304.8,"Unknown","May",91905,12.12,6.36,48.13,5.6,39.68,33.3,22.3,62.8,14.9,252.51,-119.472147528039,37.1839118907824,0.45
